date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:53:25	604632/604632	---M--	200	added ('OK')	image/jpeg	etag:%22939d8-578cd0786c095%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-new-york-04.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-new-york-04.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:25	406794/406794	---M--	200	added ('OK')	image/jpeg	etag:%226350a-578ccf0ac9ebf%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-new-york-05.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-new-york-05.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:25	184255/184255	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:21%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/big-apple/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/big-apple/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:22%20GMT	https://travelicious.bold-themes.com/main-demo/tour	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:26	184288/184288	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:22%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/united-states/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/united-states/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:27	184248/184248	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:22%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/new-york/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/new-york/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:23%20GMT	https://travelicious.bold-themes.com/main-demo/tour	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:27	11256/11256	---MCZ	200	added ('OK')	text/css	etag:W/%222bf8-5b621e8e34a4f%22	https://travelicious.bold-themes.com/main-demo/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:28	4186/4186	---MCZ	200	added ('OK')	text/css	etag:W/%22105a-59742cb1f2fb0%22	https://travelicious.bold-themes.com/main-demo/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.1.1	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-includes/js/mediaelement/wp-mediaelement.min6a4d.css	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:29	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:25%20GMT	https://travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:30	630019/630019	---M--	200	added ('OK')	image/jpeg	etag:%2299d03-578cd2662d950%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-new-york-02.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-new-york-02.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:30	158005/158005	---MCZ	200	added ('OK')	application/javascript	etag:W/%2226935-5eca4574000df%22	https://travelicious.bold-themes.com/main-demo/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:30	1191/1191	---MCZ	200	added ('OK')	application/javascript	etag:W/%224a7-5dfe758492863%22	https://travelicious.bold-themes.com/main-demo/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.1.1	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-includes/js/mediaelement/mediaelement-migrate.min6a4d.js	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:31	862/862	---MCZ	200	added ('OK')	application/javascript	etag:W/%2235e-5f3c87720517f%22	https://travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious/framework/js/video_shortcode.js?ver=6.1.1	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious/framework/js/video_shortcode6a4d.js	(from https://travelicious.bold-themes.com/main-demo/tours/thrilling-new-york/)
08:53:32	2730/2730	---MCZ	200	added ('OK')	application/json	date:Thu,%2009%20Feb%202023%2001:53:28%20GMT	https://travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftravelicious.bold-themes.com%2Fmain-demo%2Ftours%2Ftrip-to-ancient-rome%2F	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed1ef5.json	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:32	852/852	---MC-	200	added ('OK')	application/rss+xml	etag:%2292d60e0f16a5b721a1dd3473ba123294%22	https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/feed/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/feed/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:28%20GMT	https://travelicious.bold-themes.com/main-demo/?p=2833	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/index7994.html	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:32	0/-1	---M--	301	error ('')			https://travelicious.bold-themes.com/main-demo/blog	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/blog.1a0.delayed	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:34	2829/2829	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Feb%202023%2001:53:29%20GMT	https://travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftravelicious.bold-themes.com%2Fmain-demo%2Ftours%2Ftrip-to-ancient-rome%2F&format=xml	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed3519	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:34	475/475	---M--	401	error ('Unauthorized')	text/html	date:Thu,%2009%20Feb%202023%2001:53:30%20GMT	http://travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/rome_01-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/rome_01-1280x854.1a1.delayed	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:34	475/475	---M--	401	error ('Unauthorized')	text/html	date:Thu,%2009%20Feb%202023%2001:53:31%20GMT	http://travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/tour-rome-05-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/tour-rome-05-1280x854.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:35	475/475	---M--	401	error ('Unauthorized')	text/html	date:Thu,%2009%20Feb%202023%2001:53:31%20GMT	http://travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/tour-rome-03-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/tour-rome-03-1280x854.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:35	475/475	---M--	401	error ('Unauthorized')	text/html	date:Thu,%2009%20Feb%202023%2001:53:32%20GMT	http://travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/tour-rome-01-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/tour-rome-01-1280x854.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:32%20GMT	https://travelicious.bold-themes.com/main-demo/tour	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:37	183796/183796	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:33%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/collosseum/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/collosseum/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:37	187789/187789	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:33%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/italy/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/italy/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:37	183749/183749	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:33%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/rome/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/rome/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:33%20GMT	https://travelicious.bold-themes.com/main-demo/tour	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:38	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:34%20GMT	https://travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious	(from https://travelicious.bold-themes.com/main-demo/tours/trip-to-ancient-rome/)
08:53:39	2714/2714	---MCZ	200	added ('OK')	application/json	date:Thu,%2009%20Feb%202023%2001:53:36%20GMT	https://travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftravelicious.bold-themes.com%2Fmain-demo%2Ftours%2Ffaraway-sydney%2F	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embedda70.json	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:40	834/834	---MC-	200	added ('OK')	application/rss+xml	etag:%2292d60e0f16a5b721a1dd3473ba123294%22	https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/feed/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tours/faraway-sydney/feed/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:36%20GMT	https://travelicious.bold-themes.com/main-demo/?p=2832	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/index7a2e.html	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:40	0/-1	---M--	301	error ('')			https://travelicious.bold-themes.com/main-demo/blog	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/blog.1aa.delayed	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:40	2813/2813	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Feb%202023%2001:53:36%20GMT	https://travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftravelicious.bold-themes.com%2Fmain-demo%2Ftours%2Ffaraway-sydney%2F&format=xml	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embedd9e6	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:43	177033/177033	---M--	200	added ('OK')	image/jpeg	etag:%222b389-5b6f76aba6935%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-05-1920x770.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-05-1920x770.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:45	268091/268091	---M--	200	added ('OK')	image/jpeg	etag:%224173b-5b6f76a91837e%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-04-1920x770.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-04-1920x770.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:45	367054/367054	---M--	200	added ('OK')	image/jpeg	etag:%22599ce-5b6f76a3d6644%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-02-1920x770.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-02-1920x770.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:46	169159/169159	---M--	200	added ('OK')	image/jpeg	etag:%22294c7-5b6f76a0ae74c%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-01-1920x770.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-01-1920x770.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:46	260474/260474	---M--	200	added ('OK')	image/jpeg	etag:%223f97a-5b6f76ae09b72%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-06-1920x770.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-06-1920x770.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:46	209165/209165	---M--	200	added ('OK')	image/jpeg	etag:%223310d-5b6f76a88385e%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-04-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-04-1280x854.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:47	146882/146882	---M--	200	added ('OK')	image/jpeg	etag:%2223dc2-5b6f76ab05ac0%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-05-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-05-1280x854.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:47	292339/292339	---M--	200	added ('OK')	image/jpeg	etag:%22475f3-5b6f76a34c320%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-02-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-sydney-02-1280x854.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:44%20GMT	https://travelicious.bold-themes.com/main-demo/tour	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:49	183981/183981	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:45%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/australia/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/australia/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:49	183957/183957	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:45%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/cruise/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/cruise/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:45%20GMT	https://travelicious.bold-themes.com/main-demo/tour	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:51	183965/183965	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:45%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/faraway/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/faraway/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:51	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:46%20GMT	https://travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious	(from https://travelicious.bold-themes.com/main-demo/tours/faraway-sydney/)
08:53:52	2739/2739	---MCZ	200	added ('OK')	application/json	date:Thu,%2009%20Feb%202023%2001:53:48%20GMT	https://travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftravelicious.bold-themes.com%2Fmain-demo%2Ftours%2Fa-weekend-in-london%2F	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embedb3c1.json	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:53:52	849/849	---MC-	200	added ('OK')	application/rss+xml	etag:%2292d60e0f16a5b721a1dd3473ba123294%22	https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/feed/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/feed/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:53:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:48%20GMT	https://travelicious.bold-themes.com/main-demo/?p=2824	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/indexf7ef.html	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:53:53	0/-1	---M--	301	error ('')			https://travelicious.bold-themes.com/main-demo/blog	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/blog.1b8.delayed	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:53:53	2838/2838	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Feb%202023%2001:53:49%20GMT	https://travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftravelicious.bold-themes.com%2Fmain-demo%2Ftours%2Fa-weekend-in-london%2F&format=xml	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed4b79	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:53:57	475/475	---M--	401	error ('Unauthorized')	text/html	date:Thu,%2009%20Feb%202023%2001:53:53%20GMT	http://travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/destination-london-06-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/destination-london-06-1280x854.1ba.delayed	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:53:58	475/475	---M--	401	error ('Unauthorized')	text/html	date:Thu,%2009%20Feb%202023%2001:53:54%20GMT	http://travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/destination-london-01-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/destination-london-01-1280x854.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:53:59	475/475	---M--	401	error ('Unauthorized')	text/html	date:Thu,%2009%20Feb%202023%2001:53:55%20GMT	http://travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/destination-london-04-1280x854.jpg	C:/My%20Web%20Sites/travelicious/travelicious.omnicom-dev.com/main-demo/wp-content/uploads/sites/4/2018/09/destination-london-04-1280x854.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:53:59	371475/371475	---M--	200	added ('OK')	image/jpeg	etag:%225ab13-578cd22f5bbc8%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-london-07.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/destination-london-07.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:54:01	184117/184117	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:57%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/england/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/england/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:54:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:57%20GMT	https://travelicious.bold-themes.com/main-demo/tour	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:54:02	184174/184174	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2001:53:57%20GMT	https://travelicious.bold-themes.com/main-demo/tour_tag/united-kingdom/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour_tag/united-kingdom/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:54:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:58%20GMT	https://travelicious.bold-themes.com/main-demo/tour	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tour	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:54:03	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:53:59%20GMT	https://travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/themes/travelicious	(from https://travelicious.bold-themes.com/main-demo/tours/a-weekend-in-london/)
08:54:04	2734/2734	---MCZ	200	added ('OK')	application/json	date:Thu,%2009%20Feb%202023%2001:54:00%20GMT	https://travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftravelicious.bold-themes.com%2Fmain-demo%2Ftours%2Fvacation-in-portugal%2F	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed66f2.json	(from https://travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/)
08:54:04	852/852	---MC-	200	added ('OK')	application/rss+xml	etag:%2292d60e0f16a5b721a1dd3473ba123294%22	https://travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/feed/	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/feed/index.html	(from https://travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/)
08:54:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Feb%202023%2001:54:01%20GMT	https://travelicious.bold-themes.com/main-demo/?p=2837	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/index1add.html	(from https://travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/)
08:54:05	0/-1	---M--	301	error ('')			https://travelicious.bold-themes.com/main-demo/blog	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/blog.1c2.delayed	(from https://travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/)
08:54:05	2833/2833	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Feb%202023%2001:54:01%20GMT	https://travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftravelicious.bold-themes.com%2Fmain-demo%2Ftours%2Fvacation-in-portugal%2F&format=xml	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-json/oembed/1.0/embedba58	(from https://travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/)
08:54:07	59373/59373	---M--	200	added ('OK')	image/jpeg	etag:%22e7ed-5b6f76d0b48de%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/portugal-01-640x427.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/portugal-01-640x427.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/)
08:54:08	83488/83488	---M--	200	added ('OK')	image/jpeg	etag:%2214620-5b6f774b4c8a7%22	https://travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/tour-portugal-03-640x427.jpg	C:/My%20Web%20Sites/travelicious/travelicious.bold-themes.com/main-demo/wp-content/uploads/sites/2/2018/09/tour-portugal-03-640x427.jpg	(from https://travelicious.bold-themes.com/main-demo/tours/vacation-in-portugal/)
